701626,8.813e-05,8.413e-05,8.408e-05,1.011e-05,1e-05
701627,8.413e-05,8.413e-05,8.407e-05,1.011e-05,1e-05
701628,8.413e-05,8.413e-05,8.408e-05,1.011e-05,1e-05
701629,8.413e-05,8.413e-05,8.408e-05,1.011e-05,1e-05
701630,8.413e-05,8.413e-05,8.409e-05,1.011e-05,1e-05
701631,8.413e-05,8.413e-05,8.409e-05,1.011e-05,1e-05
701632,8.413e-05,8.413e-05,8.004e-05,1.011e-05,1e-05
701633,8.413e-05,8.413e-05,8.004e-05,1.011e-05,1e-05
701634,8.413e-05,8.413e-05,8.004e-05,1.011e-05,1e-05
701637,8.413e-05,8.413e-05,8.004e-05,1.011e-05,1e-05
701638,8.413e-05,8.413e-05,8.004e-05,1.011e-05,1e-05
701639,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701640,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701642,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701643,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701644,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701645,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701646,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701647,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701648,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701649,8.413e-05,8.413e-05,8.005e-05,1.011e-05,1e-05
701650,8.414e-05,8.414e-05,8.008e-05,1.011e-05,1e-05
701651,8.414e-05,8.414e-05,7.646e-05,1.011e-05,1e-05
701653,8.415e-05,8.415e-05,7.647e-05,1.011e-05,1e-05
701655,8.415e-05,8.415e-05,7.646e-05,1.011e-05,1e-05
701656,8.416e-05,8.416e-05,7.645e-05,1.011e-05,1e-05
701659,8.416e-05,8.416e-05,7.645e-05,1.011e-05,1e-05
701660,8.417e-05,8.417e-05,7.645e-05,1.011e-05,1e-05
701661,8.417e-05,8.417e-05,7.645e-05,1.011e-05,1e-05
701662,8.417e-05,8.415e-05,7.648e-05,1.011e-05,1e-05
701663,8.417e-05,8.415e-05,7.648e-05,1.011e-05,1e-05
701664,8.417e-05,8.415e-05,7.648e-05,1.011e-05,1e-05
701665,8.42e-05,8.416e-05,7.648e-05,1.011e-05,1e-05
701666,8.418e-05,8.415e-05,7.649e-05,1.011e-05,1e-05
701668,8.418e-05,8.415e-05,7.663e-05,1.011e-05,1e-05
701669,8.419e-05,8.416e-05,7.64e-05,1.011e-05,1e-05
701670,8.419e-05,8.416e-05,7.641e-05,1.011e-05,1e-05
701671,8.42e-05,8.416e-05,7.641e-05,1.011e-05,1e-05
701672,8.42e-05,8.416e-05,7.642e-05,1.011e-05,1e-05
701674,8.423e-05,8.417e-05,7.644e-05,1.011e-05,1e-05
701675,8.424e-05,8.417e-05,7.645e-05,1.011e-05,1e-05
701676,8.424e-05,8.418e-05,7.646e-05,1.011e-05,1e-05
701678,8.424e-05,8.418e-05,7.647e-05,1.011e-05,1e-05
701680,8.424e-05,8.418e-05,7.647e-05,1.01e-05,1e-05
701681,8.418e-05,8.418e-05,7.649e-05,1.01e-05,1e-05
701682,8.418e-05,8.418e-05,7.65e-05,1.01e-05,1e-05
701683,8.418e-05,8.418e-05,7.65e-05,1.011e-05,1e-05
701685,8.418e-05,8.418e-05,7.651e-05,1e-05,1e-05
701687,8.418e-05,8.418e-05,7.651e-05,1e-05,1e-05
701688,8.418e-05,8.418e-05,7.651e-05,1e-05,1e-05
701689,8.418e-05,8.418e-05,7.652e-05,1e-05,1e-05
701690,8.418e-05,8.418e-05,7.652e-05,1e-05,1e-05
701691,8.428e-05,8.419e-05,7.652e-05,1e-05,1e-05
701692,8.425e-05,8.419e-05,7.653e-05,1e-05,1e-05
701693,8.425e-05,8.419e-05,7.657e-05,1e-05,1e-05
701694,8.425e-05,8.419e-05,7.657e-05,1e-05,1e-05
701695,8.427e-05,7.992e-05,7.659e-05,1e-05,1e-05
701696,8.428e-05,7.991e-05,7.661e-05,1e-05,1e-05
701697,8.42e-05,7.991e-05,7.66e-05,1e-05,1e-05
701698,8.43e-05,7.992e-05,7.661e-05,1e-05,1e-05
701699,8.43e-05,7.991e-05,7.661e-05,1e-05,1e-05
701700,8.43e-05,7.991e-05,7.662e-05,1e-05,1e-05
701701,8.421e-05,7.693e-05,7.662e-05,1.011e-05,1e-05
701702,8.422e-05,7.694e-05,7.662e-05,1.011e-05,1e-05
701704,8.422e-05,7.695e-05,7.664e-05,1.011e-05,1e-05
701705,8.422e-05,7.692e-05,7.664e-05,1.011e-05,1e-05
701706,8.423e-05,7.692e-05,7.664e-05,1.011e-05,1e-05
701707,8.423e-05,7.692e-05,7.664e-05,1.011e-05,1e-05
701708,8.423e-05,7.692e-05,7.664e-05,1.011e-05,1e-05
701709,8.423e-05,7.691e-05,7.665e-05,1.011e-05,1e-05
701710,8.423e-05,7.691e-05,7.665e-05,1.011e-05,1e-05
701711,8.423e-05,7.69e-05,7.665e-05,1.011e-05,1e-05
701712,8.424e-05,7.691e-05,7.665e-05,1.011e-05,1e-05
701713,8.424e-05,7.665e-05,7.665e-05,1.011e-05,1e-05
701714,8.424e-05,7.665e-05,7.665e-05,1.011e-05,1e-05
701715,8.424e-05,7.666e-05,7.666e-05,1e-05,1e-05
701716,8.425e-05,7.666e-05,7.666e-05,1e-05,1e-05
701717,8.424e-05,7.667e-05,7.667e-05,1e-05,1e-05
701718,8.424e-05,7.667e-05,7.667e-05,1e-05,1e-05
701719,8.434e-05,7.667e-05,7.667e-05,1e-05,1e-05
701720,8.434e-05,7.667e-05,7.667e-05,1e-05,1e-05
701722,8.768e-05,8.439e-05,7.667e-05,1e-05,1e-05
701723,8.773e-05,8.43e-05,7.667e-05,1e-05,1e-05
701724,8.773e-05,8.43e-05,7.667e-05,1e-05,1e-05
701725,8.774e-05,8.43e-05,7.696e-05,1e-05,1e-05
701726,8.774e-05,8.43e-05,7.696e-05,1e-05,1e-05
701727,8.775e-05,8.43e-05,7.171e-05,1e-05,1e-05
701728,8.775e-05,8.43e-05,7.171e-05,1e-05,1e-05
701731,8.431e-05,8.431e-05,7.171e-05,1e-05,1e-05
701732,8.431e-05,8.431e-05,7.17e-05,1e-05,1e-05
701733,8.43e-05,8.43e-05,7.17e-05,1e-05,1e-05
701736,8.43e-05,8.43e-05,7.17e-05,1e-05,1e-05
701737,8.43e-05,8.43e-05,7.17e-05,1e-05,1e-05
701738,8.43e-05,8.43e-05,7.17e-05,1e-05,1e-05
701741,8.429e-05,8.429e-05,7.17e-05,1e-05,1e-05
701742,8.429e-05,8.429e-05,7.17e-05,1e-05,1e-05
701743,8.429e-05,8.429e-05,7.17e-05,1e-05,1e-05
701744,8.429e-05,8.429e-05,7.17e-05,1e-05,1e-05
701745,8.429e-05,8.429e-05,7.17e-05,1e-05,1e-05
701746,8.428e-05,7.698e-05,7.17e-05,1e-05,1e-05
701747,8.427e-05,7.698e-05,7.17e-05,1e-05,1e-05
701749,8.427e-05,7.699e-05,7.169e-05,1e-05,1e-05
701750,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701753,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701755,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701756,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701757,8.424e-05,7.699e-05,7.169e-05,1e-05,1e-05
701759,8.424e-05,7.699e-05,7.169e-05,1e-05,1e-05
701760,8.424e-05,7.699e-05,7.169e-05,1e-05,1e-05
701761,8.427e-05,7.699e-05,7.169e-05,1e-05,1e-05
701762,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701764,8.425e-05,7.7e-05,7.169e-05,1e-05,1e-05
701766,8.426e-05,7.7e-05,7.169e-05,1e-05,1e-05
701767,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701768,8.426e-05,7.699e-05,7.169e-05,1e-05,1e-05
701769,8.426e-05,7.677e-05,7.169e-05,1e-05,1e-05
701771,8.425e-05,7.677e-05,7.169e-05,1e-05,1e-05
701772,8.426e-05,7.677e-05,7.169e-05,1e-05,1e-05
701773,8.426e-05,7.678e-05,7.169e-05,1e-05,1e-05
701775,8.425e-05,7.678e-05,7.169e-05,1e-05,1e-05
701776,8.425e-05,7.678e-05,7.169e-05,1e-05,1e-05
701777,8.424e-05,7.678e-05,7.169e-05,1e-05,1e-05
701778,8.424e-05,7.678e-05,7.169e-05,1e-05,1e-05
701779,8.424e-05,7.678e-05,7.169e-05,1e-05,1e-05
701780,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701781,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701783,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701784,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701785,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701786,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701788,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701789,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701790,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701791,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701792,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701795,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701797,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701798,8.423e-05,7.678e-05,7.168e-05,1e-05,1e-05
701799,8.422e-05,7.678e-05,7.169e-05,1e-05,1e-05
701801,8.422e-05,7.678e-05,7.17e-05,1e-05,1e-05
701802,8.422e-05,7.678e-05,7.17e-05,1e-05,1e-05
701804,8.421e-05,7.678e-05,7.17e-05,1e-05,1e-05
701805,8.421e-05,7.678e-05,7.17e-05,1e-05,1e-05
701807,8.421e-05,7.678e-05,7.17e-05,1e-05,1e-05
701808,8.421e-05,7.679e-05,7.17e-05,1e-05,1e-05
701809,8.421e-05,7.679e-05,7.171e-05,1e-05,1e-05
701810,8.421e-05,7.679e-05,7.171e-05,1e-05,1e-05
701811,8.42e-05,7.679e-05,7.173e-05,1e-05,1e-05
701812,8.42e-05,7.679e-05,7.174e-05,1e-05,1e-05
701813,8.42e-05,7.678e-05,7.176e-05,1e-05,1e-05
701814,8.42e-05,7.678e-05,7.177e-05,1e-05,1e-05
701815,8.42e-05,7.678e-05,4.019e-05,1e-05,1e-05
701817,8.42e-05,7.678e-05,2.233e-05,1e-05,1e-05
701819,8.42e-05,7.678e-05,2.233e-05,1e-05,1e-05
701822,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701823,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701825,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701829,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701831,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701832,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701834,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701835,8.419e-05,7.676e-05,2.233e-05,1e-05,1e-05
701836,8.419e-05,7.677e-05,2.233e-05,1e-05,1e-05
701837,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701839,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701841,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701842,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701845,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701846,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701847,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701848,8.418e-05,7.187e-05,2.233e-05,1e-05,1e-05
701850,8.417e-05,7.187e-05,2.233e-05,1e-05,1e-05
701852,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701853,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701854,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701855,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701856,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701858,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701859,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701860,8.417e-05,7.188e-05,2.233e-05,1e-05,1e-05
701862,8.416e-05,7.19e-05,2.233e-05,1e-05,1e-05
701865,8.416e-05,7.189e-05,2.233e-05,1e-05,1e-05
701866,8.416e-05,7.189e-05,2.233e-05,1e-05,1e-05
701867,8.416e-05,7.189e-05,2.233e-05,1e-05,1e-05
701868,8.416e-05,7.189e-05,2.233e-05,1e-05,1e-05
701870,8.416e-05,7.189e-05,2.233e-05,1e-05,1e-05
701872,8.415e-05,7.189e-05,2.233e-05,1e-05,1e-05
701873,8.415e-05,7.189e-05,2.233e-05,1e-05,1e-05
701874,8.415e-05,7.189e-05,2.233e-05,1e-05,1e-05
701875,8.415e-05,7.189e-05,2.233e-05,1e-05,1e-05
701876,8.414e-05,7.189e-05,2.233e-05,1e-05,1e-05
701877,8.414e-05,7.189e-05,2.233e-05,1e-05,1e-05
701878,8.414e-05,7.189e-05,2.233e-05,1e-05,1e-05
701879,8.414e-05,7.189e-05,2.233e-05,1e-05,1e-05
701880,8.414e-05,7.189e-05,2.329e-05,1e-05,1e-05
701881,8.414e-05,7.19e-05,2.329e-05,1e-05,1e-05
701882,8.414e-05,7.19e-05,2.329e-05,1e-05,1e-05
701883,8.414e-05,7.19e-05,2.329e-05,1e-05,1e-05
701887,8.413e-05,7.189e-05,2.703e-05,1e-05,1e-05
701888,8.413e-05,7.189e-05,2.703e-05,1e-05,1e-05
701889,8.413e-05,7.189e-05,2.703e-05,1e-05,1e-05
701891,8.398e-05,7.189e-05,3.334e-05,1e-05,1e-05
701894,8.398e-05,7.189e-05,3.341e-05,1e-05,1e-05
701895,7.982e-05,7.189e-05,3.341e-05,1e-05,1e-05
701897,7.983e-05,7.189e-05,3.34e-05,1e-05,1e-05
701898,7.983e-05,7.189e-05,3.34e-05,1e-05,1e-05
701899,7.983e-05,7.189e-05,3.34e-05,1e-05,1e-05
701900,7.983e-05,7.189e-05,3.34e-05,1e-05,1e-05
701901,7.982e-05,7.189e-05,3.339e-05,1e-05,1e-05
701903,7.984e-05,7.189e-05,3.339e-05,1e-05,1e-05
701905,7.985e-05,7.189e-05,3.34e-05,1e-05,1e-05
701906,7.985e-05,7.189e-05,3.34e-05,1e-05,1e-05
701907,7.987e-05,7.189e-05,2.439e-05,1e-05,1e-05
701908,7.988e-05,6.967e-05,2.439e-05,1e-05,1e-05
701910,7.989e-05,6.967e-05,2.44e-05,1e-05,1e-05
701911,7.989e-05,6.967e-05,2.44e-05,1e-05,1e-05
701912,7.99e-05,6.967e-05,2.44e-05,1e-05,1e-05
701913,7.99e-05,6.967e-05,2.44e-05,1e-05,1e-05
701914,7.994e-05,6.967e-05,2.44e-05,1e-05,1e-05
701915,7.994e-05,6.967e-05,2.44e-05,1e-05,1e-05
701916,7.995e-05,6.967e-05,2.327e-05,1e-05,1e-05
701917,7.68e-05,6.967e-05,2.327e-05,1e-05,1e-05
701918,7.679e-05,6.564e-05,2.327e-05,1e-05,1e-05
701919,7.679e-05,6.565e-05,2.327e-05,1e-05,1e-05
701920,7.679e-05,6.565e-05,2.327e-05,1e-05,1e-05
701923,7.679e-05,6.566e-05,2.327e-05,1e-05,1e-05
701924,7.679e-05,6.567e-05,2.327e-05,1e-05,1e-05
701925,7.679e-05,6.567e-05,2.327e-05,1e-05,1e-05
701926,7.679e-05,6.567e-05,2.327e-05,1e-05,1e-05
701927,7.679e-05,6.568e-05,2.327e-05,1e-05,1e-05
701928,7.678e-05,6.569e-05,2.327e-05,1e-05,1e-05
701929,7.678e-05,6.569e-05,2.327e-05,1e-05,1e-05
701930,7.196e-05,6.569e-05,2.327e-05,1e-05,1e-05
701931,7.196e-05,6.569e-05,2.327e-05,1e-05,1e-05
701932,7.196e-05,6.569e-05,2.327e-05,1e-05,1e-05
701934,7.196e-05,6.57e-05,2.234e-05,1e-05,1e-05
701935,7.197e-05,6.57e-05,2.234e-05,1e-05,1e-05
701936,7.196e-05,6.57e-05,2.234e-05,1e-05,1e-05
701937,7.196e-05,6.57e-05,2.234e-05,1e-05,1e-05
701938,7.196e-05,6.571e-05,2.234e-05,1e-05,1e-05
701939,7.196e-05,6.571e-05,2.234e-05,1e-05,1e-05
701940,7.196e-05,6.571e-05,2.234e-05,1e-05,1e-05
701942,7.196e-05,6.571e-05,2.235e-05,1e-05,1e-05
701943,7.196e-05,6.571e-05,2.235e-05,1e-05,1e-05
701944,7.196e-05,6.571e-05,2.235e-05,1e-05,1e-05
701946,7.196e-05,6.571e-05,2.235e-05,1e-05,1e-05
701948,7.195e-05,6.571e-05,2.235e-05,1e-05,1e-05
701949,7.195e-05,6.571e-05,2.235e-05,1e-05,1e-05
701950,7.195e-05,6.571e-05,2.235e-05,1e-05,1e-05
701951,7.195e-05,6.571e-05,2.235e-05,1e-05,1e-05
701952,7.194e-05,6.571e-05,2.235e-05,1e-05,1e-05
701953,7.194e-05,6.571e-05,2.235e-05,1e-05,1e-05
701954,7.194e-05,6.571e-05,2.235e-05,1e-05,1e-05
701955,7.194e-05,6.571e-05,2.235e-05,1e-05,1e-05
701956,7.194e-05,6.571e-05,2.235e-05,1e-05,1e-05
701957,7.193e-05,6.572e-05,2.235e-05,1e-05,1e-05
701958,7.193e-05,6.571e-05,2.235e-05,1e-05,1e-05
701959,7.193e-05,6.571e-05,2.235e-05,1e-05,1e-05
701960,7.193e-05,5.042e-05,2.234e-05,1e-05,1e-05
701961,7.193e-05,5.042e-05,2.234e-05,1e-05,1e-05
701962,7.193e-05,5.042e-05,2.234e-05,1e-05,1e-05
701964,7.193e-05,5.404e-05,2.234e-05,1e-05,1e-05
701965,7.193e-05,5.403e-05,2.234e-05,1e-05,1e-05
701967,7.192e-05,5.404e-05,2.234e-05,1e-05,1e-05
701968,7.192e-05,5.404e-05,2.234e-05,1e-05,1e-05
701969,7.192e-05,5.404e-05,2.234e-05,1e-05,1e-05
701970,7.192e-05,5.404e-05,2.234e-05,1e-05,1e-05
701971,7.192e-05,5.405e-05,2.234e-05,1e-05,1e-05
701972,7.192e-05,5.405e-05,2.234e-05,1e-05,1e-05
701973,7.191e-05,5.405e-05,2.234e-05,1e-05,1e-05
701974,7.191e-05,5.405e-05,2.234e-05,1e-05,1e-05
701975,7.191e-05,5.405e-05,2.234e-05,1e-05,1e-05
701976,7.191e-05,5.405e-05,2.234e-05,1e-05,1e-05
701977,7.19e-05,5.404e-05,2.234e-05,1e-05,1e-05
701978,7.19e-05,5.404e-05,2.234e-05,1e-05,1e-05
701979,7.19e-05,5.404e-05,2.234e-05,1e-05,1e-05
701980,7.19e-05,5.404e-05,2.234e-05,1e-05,1e-05
701981,7.189e-05,5.405e-05,2.234e-05,1e-05,1e-05
701982,7.189e-05,5.404e-05,2.234e-05,1e-05,1e-05
701983,7.189e-05,4.97e-05,2.234e-05,1e-05,1e-05
701984,7.189e-05,4.971e-05,2.234e-05,1e-05,1e-05
701987,7.189e-05,4.971e-05,2.234e-05,1e-05,1e-05
701988,7.189e-05,4.971e-05,2.234e-05,1e-05,1e-05
701989,7.189e-05,4.971e-05,2.234e-05,1e-05,1e-05
701990,7.189e-05,4.971e-05,2.234e-05,1e-05,1e-05
701991,7.188e-05,4.971e-05,2.234e-05,1e-05,1e-05
701992,7.188e-05,4.972e-05,2.234e-05,1e-05,1e-05
701994,7.188e-05,4.971e-05,2.234e-05,1e-05,1e-05
701994,7.188e-05,4.971e-05,2.234e-05,1e-05,1e-05
